conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,full_text_bersih,text_clean,text_normal,text_stopword,text_stemmed
2036744959903097087,2026-03-25T10:00:13.000Z,0,"NTSB telah memulai investigasi mendalam terhadap insiden fatal di landasan pacu Bandara LaGuardia yang melibatkan pesawat Air Canada Express dan truk pemadam kebakaran. 

Dua pilot pesawat tewas, sementara puluhan penumpang dan petugas darurat luka-luka, dengan cuaca yang tidak https://t.co/US4J3US964",2036744959903097087,https://pbs.twimg.com/ext_tw_video_thumb/2036744934775025664/pu/img/ciOZkQ_ETW5buLDC.jpg,,in,,0,0,0,https://x.com/VIVAcoid/status/2036744959903097087,41730943,VIVAcoid,"NTSB telah memulai investigasi mendalam terhadap insiden fatal di landasan pacu Bandara LaGuardia yang melibatkan pesawat Air Canada Express dan truk pemadam kebakaran. 

Dua pilot pesawat tewas, sementara puluhan penumpang dan petugas darurat luka-luka, dengan cuaca yang tidak https://t.co/US4J3US964",ntsb telah memulai investigasi mendalam terhadap insiden fatal di landasan pacu bandara laguardia yang melibatkan pesawat air canada express dan truk pemadam kebakaran dua pilot pesawat tewas sementara puluhan penumpang dan petugas darurat luka luka dengan cuaca yang tidak,ntsb telah memulai investigasi mendalam terhadap insiden fatal di landasan pacu bandara laguardia yang melibatkan pesawat air canada express dan truk pemadam kebakaran dua pilot pesawat tewas sementara puluhan penumpang dan petugas darurat luka luka dengan cuaca yang tidak,ntsb telah memulai investigasi mendalam terhadap insiden fatal landasan pacu bandara laguardia melibatkan pesawat air canada express truk pemadam kebakaran dua pilot pesawat tewas sementara puluhan penumpang petugas darurat luka luka cuaca tidak,ntsb te mula investigas ndalam hadap insiden fatal landasan pacu bandara laguardia libat sawat air canada express truk madam bakaran dua pilot sawat tewas sementara puluhan numpang tugas darurat luka luka cuaca tidak
2043225465184497739,2026-04-12T07:11:26.000Z,0,"Pemadam Jakarta rutin merawat unit operasional, termasuk di Pulau Karya, agar selalu siap menangani darurat di darat dan kepulauan.

Yuk, lihat keseruannya! 👀

#PemadamJakarta #JagaJakarta #JAKI #JS112 #JKTInfo – @dkijakarta https://t.co/y9wBDJp5cg",2043225465184497739,https://pbs.twimg.com/amplify_video_thumb/2043225366064746496/img/5ctXiDOIiqwBStzU.jpg,,in,,0,1,0,https://x.com/humasjakfire/status/2043225465184497739,555862521,humasjakfire,"Pemadam Jakarta rutin merawat unit operasional, termasuk di Pulau Karya, agar selalu siap menangani darurat di darat dan kepulauan.

Yuk, lihat keseruannya! 👀

#PemadamJakarta #JagaJakarta #JAKI #JS112 #JKTInfo – @dkijakarta https://t.co/y9wBDJp5cg",pemadam jakarta rutin merawat unit operasional termasuk di pulau karya agar selalu siap menangani darurat di darat dan kepulauan yuk lihat keseruannya pemadamjakarta jagajakarta jaki js jktinfo,pemadam jakarta rutin merawat unit operasional termasuk di pulau karya agar selalu siap menangani darurat di darat dan kepulauan yuk lihat keseruannya pemadamjakarta jagajakarta jaki js jktinfo,pemadam jakarta rutin merawat unit operasional termasuk pulau karya agar selalu siap menangani darurat darat kepulauan yuk lihat keseruannya pemadamjakarta jagajakarta jaki js jktinfo,madam jakarta rutin rawat unit operasional masuk pulau karya agar selalu siap nangan darurat darat pulauan yuk lihat seruan madamjakarta jagajakarta jak js jktinfo
2036050110296252731,2026-03-23T11:59:08.000Z,0,"Sebuah pesawat milik Air Canada mengalami kecelakaan di landasan pacu Bandara LaGuardia, New York, Amerika Serikat, Minggu (22/3/2026) malam waktu setempat. Insiden tersebut melibatkan tabrakan antara pesawat dan kendaraan pemadam kebakaran yang berada di area bandara.

Pesawat https://t.co/LwrR4VKD5Y",2036050110296252731,https://pbs.twimg.com/amplify_video_thumb/2036049959053844481/img/5Go738D14VP98je9.jpg,,in,,0,0,0,https://x.com/SINDOnews/status/2036050110296252731,231355136,SINDOnews,"Sebuah pesawat milik Air Canada mengalami kecelakaan di landasan pacu Bandara LaGuardia, New York, Amerika Serikat, Minggu (22/3/2026) malam waktu setempat. Insiden tersebut melibatkan tabrakan antara pesawat dan kendaraan pemadam kebakaran yang berada di area bandara.

Pesawat https://t.co/LwrR4VKD5Y",sebuah pesawat milik air canada mengalami kecelakaan di landasan pacu bandara laguardia new york amerika serikat minggu malam waktu setempat insiden tersebut melibatkan tabrakan antara pesawat dan kendaraan pemadam kebakaran yang berada di area bandara pesawat,sebuah pesawat milik air canada mengalami kecelakaan di landasan pacu bandara laguardia new york amerika serikat minggu malam waktu setempat insiden tersebut melibatkan tabrakan antara pesawat dan kendaraan pemadam kebakaran yang berada di area bandara pesawat,pesawat milik air canada mengalami kecelakaan landasan pacu bandara laguardia new york amerika serikat minggu malam waktu setempat insiden tersebut melibatkan tabrakan antara pesawat kendaraan pemadam kebakaran berada area bandara pesawat,sawat milik air canada ngalam celakaan landasan pacu bandara laguardia new york amerika serikat minggu malam waktu setempat insiden sebut libat tabra antara sawat ndaraan madam bakaran berada area bandara sawat
2044073535078052298,2026-04-14T15:21:22.000Z,0,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti laporan Bapak Edwar Kenedy untuk mengevakuasi sarang tawon Vespa Affinis pada hari Selasa, 14 April 2026 pukul 20.30 WIB. 

Lokasi sarang tawon tersebut berada di 

https://t.co/rP07XHT94g",2044073535078052298,,,in,,0,0,0,https://x.com/damkarbs/status/2044073535078052298,1390080853569458177,damkarbs,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti laporan Bapak Edwar Kenedy untuk mengevakuasi sarang tawon Vespa Affinis pada hari Selasa, 14 April 2026 pukul 20.30 WIB. 

Lokasi sarang tawon tersebut berada di 

https://t.co/rP07XHT94g",tim rescue pemadam kebakaran bengkulu selatan menindak lanjuti laporan bapak edwar kenedy untuk mengevakuasi sarang tawon vespa affinis pada hari selasa april pukul wib lokasi sarang tawon tersebut berada di,tim rescue pemadam kebakaran bengkulu selatan menindak lanjuti laporan bapak edwar kenedy untuk mengevakuasi sarang tawon vespa affinis pada hari selasa april pukul wib lokasi sarang tawon tersebut berada di,tim rescue pemadam kebakaran bengkulu selatan menindak lanjuti laporan bapak edwar kenedy mengevakuasi sarang tawon vespa affinis hari selasa april pukul wib lokasi sarang tawon tersebut berada,tim rescue madam bakaran bengkulu selatan nindak lanjut laporan bapak edwar nedy ngevakuas sarang tawon vespa affinis har selasa april pukul wib lokas sarang tawon sebut berada
2033218184170688994,2026-03-15T16:26:05.000Z,807,"Kebakaran di Mampang Prapatan Malam Ini

Telah terjadi kebakaran yang menghanguskan rumah warga di Jalan Kuningan Barat IV, kawasan Mampang Prapatan, Jakarta Selatan, pada Minggu malam (15/3). Saat ini petugas pemadam kebakaran masih berada di lokasi dan tengah berupaya https://t.co/n71KJlXINo",2033218184170688994,https://pbs.twimg.com/ext_tw_video_thumb/2033218165363396608/pu/img/tzCjn6zH562Pvn0l.jpg,,in,,25,27,156,https://x.com/txtdrjkt/status/2033218184170688994,1252667805947723776,txtdrjkt,"Kebakaran di Mampang Prapatan Malam Ini

Telah terjadi kebakaran yang menghanguskan rumah warga di Jalan Kuningan Barat IV, kawasan Mampang Prapatan, Jakarta Selatan, pada Minggu malam (15/3). Saat ini petugas pemadam kebakaran masih berada di lokasi dan tengah berupaya https://t.co/n71KJlXINo",kebakaran di mampang prapatan malam ini telah terjadi kebakaran yang menghanguskan rumah warga di jalan kuningan barat iv kawasan mampang prapatan jakarta selatan pada minggu malam saat ini petugas pemadam kebakaran masih berada di lokasi dan tengah berupaya,kebakaran di mampang prapatan malam ini telah terjadi kebakaran yang menghanguskan rumah warga di jalan kuningan barat iv kawasan mampang prapatan jakarta selatan pada minggu malam saat ini petugas pemadam kebakaran masih berada di lokasi dan tengah berupaya,kebakaran mampang prapatan malam telah terjadi kebakaran menghanguskan rumah warga jalan kuningan barat iv kawasan mampang prapatan jakarta selatan minggu malam saat petugas pemadam kebakaran masih berada lokasi tengah berupaya,bakaran mampang prapatan malam te jad bakaran nghangus rumah warga jalan kuningan barat iv kawasan mampang prapatan jakarta selatan minggu malam saat tugas madam bakaran masih berada lokas tengah berupaya
2044999852271255863,2026-04-17T04:42:13.000Z,4,"11.40 Terjadi Kebakaran Hunian di Asrama Polri Kalideres Jakarta Barat, saat ini sedang penanganan oleh Petugas Dinas Pemadam Kebakaran, Anggota Satlantas Jakarta Barat melakukan pengamanan maupun pengaturan lalu lintas guna mencegah kepadatan arus lalu lintas sehingga tidak https://t.co/bj4MW900GK",2044999852271255863,https://pbs.twimg.com/media/HGFL_T8aUAAItVc.jpg,,in,,0,1,1,https://x.com/TMCPoldaMetro/status/2044999852271255863,76647722,TMCPoldaMetro,"11.40 Terjadi Kebakaran Hunian di Asrama Polri Kalideres Jakarta Barat, saat ini sedang penanganan oleh Petugas Dinas Pemadam Kebakaran, Anggota Satlantas Jakarta Barat melakukan pengamanan maupun pengaturan lalu lintas guna mencegah kepadatan arus lalu lintas sehingga tidak https://t.co/bj4MW900GK",terjadi kebakaran hunian di asrama polri kalideres jakarta barat saat ini sedang penanganan oleh petugas dinas pemadam kebakaran anggota satlantas jakarta barat melakukan pengamanan maupun pengaturan lalu lintas guna mencegah kepadatan arus lalu lintas sehingga tidak,terjadi kebakaran hunian di asrama polri kalideres jakarta barat saat ini sedang penanganan oleh petugas dinas pemadam kebakaran anggota satlantas jakarta barat melakukan pengamanan maupun pengaturan lalu lintas guna mencegah kepadatan arus lalu lintas sehingga tidak,terjadi kebakaran hunian asrama polri kalideres jakarta barat saat sedang penanganan oleh petugas dinas pemadam kebakaran anggota satlantas jakarta barat melakukan pengamanan maupun pengaturan lalu lintas guna mencegah kepadatan arus lalu lintas sehingga tidak,jad bakaran hunian asrama polr kalideres jakarta barat saat sedang nanganan oleh tugas nas madam bakaran anggota satlantas jakarta barat laku ngamanan maupun ngaturan lalu lintas guna ncegah padatan arus lalu lintas sehingga tidak
2044639146317414422,2026-04-17T01:24:43.000Z,0,@empty__core pemadam kebakaran,2044950148934164815,,empty__core,in,,0,0,0,https://x.com/luckystar_0249/status/2044950148934164815,1113974882239254534,luckystar_0249,@empty__core pemadam kebakaran,pemadam kebakaran,pemadam kebakaran,pemadam kebakaran,madam bakaran
2043254000741708135,2026-04-12T09:04:50.000Z,0,"Sepanjang Januari hingga awal April 2026, Dinas Pemadam Kebakaran (Damkar) dan Penyelamatan Kota Denpasar mencatat sebanyak 92 kejadian kebakaran.
https://t.co/a8EWWlKSld",2043254000741708135,,,in,,0,0,0,https://x.com/nusabalicom/status/2043254000741708135,2655442453,nusabalicom,"Sepanjang Januari hingga awal April 2026, Dinas Pemadam Kebakaran (Damkar) dan Penyelamatan Kota Denpasar mencatat sebanyak 92 kejadian kebakaran.
https://t.co/a8EWWlKSld",sepanjang januari hingga awal april dinas pemadam kebakaran damkar dan penyelamatan kota denpasar mencatat sebanyak kejadian kebakaran,sepanjang januari hingga awal april dinas pemadam kebakaran damkar dan penyelamatan kota denpasar mencatat sebanyak kejadian kebakaran,sepanjang januari hingga awal april dinas pemadam kebakaran damkar penyelamatan kota denpasar mencatat sebanyak kejadian kebakaran,sepanjang januar hingga awal april nas madam bakaran damkar nyelamatan kota denpasar ncatat sebanyak jadian bakaran
2044391583953326318,2026-04-16T12:19:53.000Z,0,@worksfess Pemadam kebakaran,2044752638298980362,,worksfess,in,,0,0,0,https://x.com/JwSnoopy1902/status/2044752638298980362,1840667250103353344,JwSnoopy1902,@worksfess Pemadam kebakaran,pemadam kebakaran,pemadam kebakaran,pemadam kebakaran,madam bakaran
2045052732256710778,2026-04-17T08:12:21.000Z,0,Kaya pemadam kebakaran indonesia 😭😭😭😭😭,2045052732256710778,,,in,,0,0,0,https://x.com/kayin_kayy/status/2045052732256710778,1490893000603435013,kayin_kayy,Kaya pemadam kebakaran indonesia 😭😭😭😭😭,kaya pemadam kebakaran indonesia,kaya pemadam kebakaran indonesia,kaya pemadam kebakaran indonesia,kaya madam bakaran indonesia
2041347719676178504,2026-04-07T02:49:57.000Z,1,"🔥 Kebakaran terjadi di BTN Teluk Mulus Blok E4, Selasa (7/4).

Api dilaporkan membakar salah satu bangunan dan mengundang perhatian warga sekitar. Sejumlah relawan pemadam kebakaran dan warga setempat berupaya memadamkan api. 

#PontianakPost #Kebakaran #Pontianak #KubuRaya https://t.co/n7nKBYsc1e",2041347719676178504,https://pbs.twimg.com/ext_tw_video_thumb/2041347665699778561/pu/img/_BuWAkLmiGe6morg.jpg,,in,,0,1,0,https://x.com/pontianakpost1/status/2041347719676178504,4619136320,pontianakpost1,"🔥 Kebakaran terjadi di BTN Teluk Mulus Blok E4, Selasa (7/4).

Api dilaporkan membakar salah satu bangunan dan mengundang perhatian warga sekitar. Sejumlah relawan pemadam kebakaran dan warga setempat berupaya memadamkan api. 

#PontianakPost #Kebakaran #Pontianak #KubuRaya https://t.co/n7nKBYsc1e",kebakaran terjadi di btn teluk mulus blok e selasa api dilaporkan membakar salah satu bangunan dan mengundang perhatian warga sekitar sejumlah relawan pemadam kebakaran dan warga setempat berupaya memadamkan api pontianakpost kebakaran pontianak kuburaya,kebakaran terjadi di btn teluk mulus blok e selasa api dilaporkan membakar salah satu bangunan dan mengundang perhatian warga sekitar sejumlah relawan pemadam kebakaran dan warga setempat berupaya memadamkan api pontianakpost kebakaran pontianak kuburaya,kebakaran terjadi btn teluk mulus blok e selasa api dilaporkan membakar salah satu bangunan mengundang perhatian warga sekitar sejumlah relawan pemadam kebakaran warga setempat berupaya memadamkan api pontianakpost kebakaran pontianak kuburaya,bakaran jad btn teluk mulus blok e selasa ap lapor mbakar sa satu bangunan ngundang rhatian warga sekitar sejum relawan madam bakaran warga setempat berupaya madam ap pontianakpost bakaran pontianak kuburaya
2043557021627396119,2026-04-13T05:08:56.000Z,1,lu mau nyiram gue air pake semprotan pemadam kebakaran juga gue ga marah dek...,2043557021627396119,,,in,,0,0,0,https://x.com/nattarchie/status/2043557021627396119,781181666748313600,nattarchie,lu mau nyiram gue air pake semprotan pemadam kebakaran juga gue ga marah dek...,lu mau nyiram gue air pake semprotan pemadam kebakaran juga gue ga marah dek,lu mau nyiram saya air pake semprotan pemadam kebakaran juga saya tidak marah dek,lu mau nyiram air pake semprotan pemadam kebakaran tidak marah dek,lu mau nyiram air pake semprotan madam bakaran tidak marah dek
2043932922152136712,2026-04-14T06:02:37.000Z,1,"Dinas Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Banyuwangi menangani insiden kebakaran yang melanda tumpukan sabut kelapa di UD Sumber Kelapa, Jalan Hasanudin, Dusun Krajan, Desa Sraten, Kecamatan Cluring, pada Senin malam, 13 April 2026. https://t.co/yGPf8mzl00",2043932922152136712,https://pbs.twimg.com/ext_tw_video_thumb/2043932319434846211/pu/img/URiHUA5su0n6ZYiz.jpg,,in,,0,0,0,https://x.com/BwiDamkar/status/2043932922152136712,1620611682069544970,BwiDamkar,"Dinas Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Banyuwangi menangani insiden kebakaran yang melanda tumpukan sabut kelapa di UD Sumber Kelapa, Jalan Hasanudin, Dusun Krajan, Desa Sraten, Kecamatan Cluring, pada Senin malam, 13 April 2026. https://t.co/yGPf8mzl00",dinas pemadam kebakaran dan penyelamatan damkarmat kabupaten banyuwangi menangani insiden kebakaran yang melanda tumpukan sabut kelapa di ud sumber kelapa jalan hasanudin dusun krajan desa sraten kecamatan cluring pada senin malam april,dinas pemadam kebakaran dan penyelamatan damkarmat kabupaten banyuwangi menangani insiden kebakaran yang melanda tumpukan sabut kelapa di ud sumber kelapa jalan hasanudin dusun krajan desa sraten kecamatan cluring pada senin malam april,dinas pemadam kebakaran penyelamatan damkarmat kabupaten banyuwangi menangani insiden kebakaran melanda tumpukan sabut kelapa ud sumber kelapa jalan hasanudin dusun krajan desa sraten kecamatan cluring senin malam april,nas madam bakaran nyelamatan damkarmat kabupaten banyuwang nangan insiden bakaran landa tumpu sabut lapa ud sumber lapa jalan hasanudin dusun krajan desa sraten camatan cluring senin malam april
2041449921266807234,2026-04-07T09:36:04.000Z,8,"Bimo Margo Hutomo (30), petugas pemadam kebakaran (damkar) yang menjadi korban begal di Cideng, Gambir, Jakarta Pusat, sempat dihantam konblok di bagian kepala oleh pelaku.

Sumber: https://t.co/rgZ7Qsps9m.

~AC #Damkar #Begal #Korban https://t.co/UehRyol6e0",2041449921266807234,https://pbs.twimg.com/amplify_video_thumb/2041449164480102400/img/L3hJzggcLEdJ4X1M.jpg,,in,,0,0,5,https://x.com/kompascom/status/2041449921266807234,23343960,kompascom,"Bimo Margo Hutomo (30), petugas pemadam kebakaran (damkar) yang menjadi korban begal di Cideng, Gambir, Jakarta Pusat, sempat dihantam konblok di bagian kepala oleh pelaku.

Sumber: https://t.co/rgZ7Qsps9m.

~AC #Damkar #Begal #Korban https://t.co/UehRyol6e0",bimo margo hutomo petugas pemadam kebakaran damkar yang menjadi korban begal di cideng gambir jakarta pusat sempat dihantam konblok di bagian kepala oleh pelaku sumber ac damkar begal korban,bimo margo hutomo petugas pemadam kebakaran damkar yang menjadi korban begal di cideng gambir jakarta pusat sempat dihantam konblok di bagian kepala oleh pelaku sumber ac damkar begal korban,bimo margo hutomo petugas pemadam kebakaran damkar menjadi korban begal cideng gambir jakarta pusat sempat dihantam konblok bagian kepala oleh pelaku sumber ac damkar begal korban,bimo margo hutomo tugas madam bakaran damkar njad korban begal cideng gambir jakarta pusat sempat hantam konblok bagian pala oleh la sumber ac damkar begal korban
2043302208922603609,2026-04-12T19:01:20.000Z,0,@Hate_Fiona Pemadam kebakaran,2043404117935374778,,Hate_Fiona,in,,0,0,0,https://x.com/KayariKairo8088/status/2043404117935374778,65320903,KayariKairo8088,@Hate_Fiona Pemadam kebakaran,pemadam kebakaran,pemadam kebakaran,pemadam kebakaran,madam bakaran
2044639146317414422,2026-04-17T01:52:59.000Z,0,"@lerabbani_ @empty__core Elo yg goblok permanen . Jawaban gua nyindir tau nggak .Jawaban yg betul ya pemadam kebakaran krn bisa mengancam byk nyawa.Mobil ambulance cuma satu nyawa. Mandi kembang 7 rupa sana. Itu foto aslinya nyindir MBG . Elo punya otak gini amat . Pantes negara sulit maju,",2044957264281493670,,lerabbani_,in,,0,0,0,https://x.com/afif_sanja5092/status/2044957264281493670,2007643116090892288,afif_sanja5092,"@lerabbani_ @empty__core Elo yg goblok permanen . Jawaban gua nyindir tau nggak .Jawaban yg betul ya pemadam kebakaran krn bisa mengancam byk nyawa.Mobil ambulance cuma satu nyawa. Mandi kembang 7 rupa sana. Itu foto aslinya nyindir MBG . Elo punya otak gini amat . Pantes negara sulit maju,",elo yg goblok permanen jawaban gua nyindir tau nggak jawaban yg betul ya pemadam kebakaran krn bisa mengancam byk nyawa mobil ambulance cuma satu nyawa mandi kembang rupa sana itu foto aslinya nyindir mbg elo punya otak gini amat pantes negara sulit maju,elo yang goblok permanen jawaban gua nyindir tau nggak jawaban yang betul ya pemadam kebakaran krn bisa mengancam byk nyawa mobil ambulance cuma satu nyawa mandi kembang rupa sana itu foto aslinya nyindir mbg elo punya otak gini amat pantes negara sulit maju,elo goblok permanen jawaban gua nyindir tau nggak jawaban betul ya pemadam kebakaran krn bisa mengancam byk nyawa mobil ambulance cuma satu nyawa mandi kembang rupa sana foto aslinya nyindir mbg elo punya otak gini amat pantes negara sulit maju,elo goblok rmanen jawaban gua nyindir tau nggak jawaban betul ya madam bakaran krn bisa ngancam byk nyawa mobil ambulance cuma satu nyawa mand mbang rupa sana foto asl nyindir mbg elo pu otak gin amat pantes negara sulit maju
2044766860470882478,2026-04-16T13:16:24.000Z,0,Dimana2 pemadam kebakaran kenapa keren2 bgt ya. Baik2 bgt. Bener2 rela menolong,2044766860470882478,,,in,,0,0,0,https://x.com/shinesminds/status/2044766860470882478,1300758678698483712,shinesminds,Dimana2 pemadam kebakaran kenapa keren2 bgt ya. Baik2 bgt. Bener2 rela menolong,dimana pemadam kebakaran kenapa keren bgt ya baik bgt bener rela menolong,dimana pemadam kebakaran kenapa keren banget ya baik banget bener rela menolong,dimana pemadam kebakaran kenapa keren banget ya baik banget bener rela menolong,mana madam bakaran napa ren banget ya baik banget bener rela nolong
2036244116628189523,2026-03-24T00:50:03.000Z,7,"Horor Footage : Video menunjukkan penerbangan Air Canada AC8646 bertabrakan dengan truk pemadam kebakaran Otoritas Pelabuhan di Bandara LaGuardia.

Kedua pilot tewas. Puluhan penumpang dan dua orang di truk tersebut terluka.

Bandara LaGuardia tetap ditutup sementara NTSB https://t.co/B4h1f3CK37",2036244116628189523,https://pbs.twimg.com/ext_tw_video_thumb/2036244105135792129/pu/img/FkdivW3m-8ojyB5b.jpg,,in,,0,0,1,https://x.com/ingpoX/status/2036244116628189523,1970364492472291328,ingpoX,"Horor Footage : Video menunjukkan penerbangan Air Canada AC8646 bertabrakan dengan truk pemadam kebakaran Otoritas Pelabuhan di Bandara LaGuardia.

Kedua pilot tewas. Puluhan penumpang dan dua orang di truk tersebut terluka.

Bandara LaGuardia tetap ditutup sementara NTSB https://t.co/B4h1f3CK37",horor footage video menunjukkan penerbangan air canada ac bertabrakan dengan truk pemadam kebakaran otoritas pelabuhan di bandara laguardia kedua pilot tewas puluhan penumpang dan dua orang di truk tersebut terluka bandara laguardia tetap ditutup sementara ntsb,horor footage video menunjukkan penerbangan air canada ac bertabrakan dengan truk pemadam kebakaran otoritas pelabuhan di bandara laguardia kedua pilot tewas puluhan penumpang dan dua orang di truk tersebut terluka bandara laguardia tetap ditutup sementara ntsb,horor footage video menunjukkan penerbangan air canada ac bertabrakan truk pemadam kebakaran otoritas pelabuhan bandara laguardia kedua pilot tewas puluhan penumpang dua orang truk tersebut terluka bandara laguardia tetap ditutup sementara ntsb,horor footage video nunjuk nerbangan air canada ac bertabra truk madam bakaran otoritas labuhan bandara laguardia dua pilot tewas puluhan numpang dua orang truk sebut luka bandara laguardia tetap tutup sementara ntsb
2033522154604794080,2026-03-16T12:33:57.000Z,2,"Rumah milik warga  di RT 02/02, Kelurahan Cilendek Timur, Kecamatan Bogor Barat, Kota Bogor, mengalami kebakaran pada Senin (16/3/2026) sekitar pukul 14.45 WIB.

Berdasarkan laporan Dinas Pemadam Kebakaran dan Penyelamatan Kota Bogor, api diduga pertama kali muncul dari area https://t.co/liuxW0BxDn",2033522154604794080,https://pbs.twimg.com/ext_tw_video_thumb/2033522084559908864/pu/img/DiMxUJwanfqVGmEA.jpg,,in,,0,0,1,https://x.com/buckmano555/status/2033522154604794080,1366400355366432768,buckmano555,"Rumah milik warga  di RT 02/02, Kelurahan Cilendek Timur, Kecamatan Bogor Barat, Kota Bogor, mengalami kebakaran pada Senin (16/3/2026) sekitar pukul 14.45 WIB.

Berdasarkan laporan Dinas Pemadam Kebakaran dan Penyelamatan Kota Bogor, api diduga pertama kali muncul dari area https://t.co/liuxW0BxDn",rumah milik warga di rt kelurahan cilendek timur kecamatan bogor barat kota bogor mengalami kebakaran pada senin sekitar pukul wib berdasarkan laporan dinas pemadam kebakaran dan penyelamatan kota bogor api diduga pertama kali muncul dari area,rumah milik warga di rt kelurahan cilendek timur kecamatan bogor barat kota bogor mengalami kebakaran pada senin sekitar pukul wib berdasarkan laporan dinas pemadam kebakaran dan penyelamatan kota bogor api diduga pertama kali muncul dari area,rumah milik warga rt kelurahan cilendek timur kecamatan bogor barat kota bogor mengalami kebakaran senin sekitar pukul wib berdasarkan laporan dinas pemadam kebakaran penyelamatan kota bogor api diduga pertama kali muncul area,rumah milik warga rt lurahan cilendek timur camatan bogor barat kota bogor ngalam bakaran senin sekitar pukul wib berdasar laporan nas madam bakaran nyelamatan kota bogor ap duga rtama kal muncul area
2040327642923319362,2026-04-04T07:16:32.000Z,0,"Badan Penanggulangan Bencana Daerah dan Pemadam Kebakaran (BPBD Damkar) Riau, mendapatkan laporan bahwa per hari Jumat (3/4/2026) sore ditemukan 233 hotspot atau titik panas di Provinsi Riau.

#infoRIAU #karhutlaRIAU https://t.co/FPXR8elMBR",2040327642923319362,https://pbs.twimg.com/media/HFCzLMeaAAAEtth.jpg,,in,,0,1,2,https://x.com/infoRIAU/status/2040327642923319362,172425532,infoRIAU,"Badan Penanggulangan Bencana Daerah dan Pemadam Kebakaran (BPBD Damkar) Riau, mendapatkan laporan bahwa per hari Jumat (3/4/2026) sore ditemukan 233 hotspot atau titik panas di Provinsi Riau.

#infoRIAU #karhutlaRIAU https://t.co/FPXR8elMBR",badan penanggulangan bencana daerah dan pemadam kebakaran bpbd damkar riau mendapatkan laporan bahwa per hari jumat sore ditemukan hotspot atau titik panas di provinsi riau inforiau karhutlariau,badan penanggulangan bencana daerah dan pemadam kebakaran bpbd damkar riau mendapatkan laporan bahwa per hari jumat sore ditemukan hotspot atau titik panas di provinsi riau inforiau karhutlariau,badan penanggulangan bencana daerah pemadam kebakaran bpbd damkar riau mendapatkan laporan bahwa per hari jumat sore ditemukan hotspot titik panas provinsi riau inforiau karhutlariau,badan nanggulangan bencana daerah madam bakaran bpbd damkar riau ndapat laporan bahwa r har jumat sore temu hotspot titik panas provins riau inforiau karhutlariau
2033767285509529998,2026-03-17T04:48:01.000Z,13,Pemadam kebakaran tidak bisa lewat karena para kadrun islamist sedang sholat di jalan https://t.co/lxpefka7bO,2033767285509529998,https://pbs.twimg.com/ext_tw_video_thumb/2033767265263620097/pu/img/bBr0Ojqlth1y4uSn.jpg,,in,,4,8,6,https://x.com/theorang389/status/2033767285509529998,1826309227142676486,theorang389,Pemadam kebakaran tidak bisa lewat karena para kadrun islamist sedang sholat di jalan https://t.co/lxpefka7bO,pemadam kebakaran tidak bisa lewat karena para kadrun islamist sedang sholat di jalan,pemadam kebakaran tidak bisa lewat karena para kadrun islamist sedang sholat di jalan,pemadam kebakaran tidak bisa lewat karena para kadrun islamist sedang sholat jalan,madam bakaran tidak bisa lewat karena para kadrun islamist sedang sholat jalan
2038480090766667807,2026-03-30T04:55:01.000Z,0,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti insruksi Kasatpol PP dan DAMKAR untuk ikut serta dalam pencarian korban tenggelam di Aliran Sungai Lubuk Langkap, Suka Maju Air Nipis pada hari Minggu, 29 Maret 2026 pukul 20.00 WIB.

https://t.co/Pm7vzuIEIe",2038480090766667807,,,in,,0,0,0,https://x.com/damkarbs/status/2038480090766667807,1390080853569458177,damkarbs,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti insruksi Kasatpol PP dan DAMKAR untuk ikut serta dalam pencarian korban tenggelam di Aliran Sungai Lubuk Langkap, Suka Maju Air Nipis pada hari Minggu, 29 Maret 2026 pukul 20.00 WIB.

https://t.co/Pm7vzuIEIe",tim rescue pemadam kebakaran bengkulu selatan menindak lanjuti insruksi kasatpol pp dan damkar untuk ikut serta dalam pencarian korban tenggelam di aliran sungai lubuk langkap suka maju air nipis pada hari minggu maret pukul wib,tim rescue pemadam kebakaran bengkulu selatan menindak lanjuti insruksi kasatpol pp dan damkar untuk ikut serta dalam pencarian korban tenggelam di aliran sungai lubuk langkap suka maju air nipis pada hari minggu maret pukul wib,tim rescue pemadam kebakaran bengkulu selatan menindak lanjuti insruksi kasatpol pp damkar ikut serta pencarian korban tenggelam aliran sungai lubuk langkap suka maju air nipis hari minggu maret pukul wib,tim rescue madam bakaran bengkulu selatan nindak lanjut insruks kasatpol pp damkar ikut serta ncarian korban tenggelam aliran sunga lubuk langkap suka maju air nipis har minggu maret pukul wib
