"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2049713179438317575","2026-04-30T04:51:18.000Z","4","Terjadi kebakaran di sebuah apartemen yang berlokasi di Jalan Letjen S. Parman, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat.

#KebakaranApartemen #KebakaranGropet #PemadamJakarta #JagaJakarta- @dkijakarta https://t.co/UmHuPqILl9","2049713179438317575","https://pbs.twimg.com/amplify_video_thumb/2049713090460270592/img/bB4Rotrkbzntkh3W.jpg","","in","","0","1","3","https://x.com/humasjakfire/status/2049713179438317575","555862521","humasjakfire"
"2049105416379093044","2026-04-28T12:36:16.000Z","4","Sobat Pemadam, membakar sampah tidak boleh dilakukan sembarangan, karena selain mencemari lingkungan, juga berisiko memicu kebakaran.

#BakarSampah #PemadamJakarta #JagaJakarta #JAKI - @dkijakarta https://t.co/zgESny1xBS","2049105416379093044","https://pbs.twimg.com/media/HG_ieA_aEAAUD6S.jpg","","in","","0","1","2","https://x.com/humasjakfire/status/2049105416379093044","555862521","humasjakfire"
"2052648638040674570","2026-05-08T07:15:46.000Z","0","Menko Polkam Minta Daerah Waspadai Karhutla Jelang Kemarau 2026 ~RS

Baca di sini: https://t.co/QPDZpsJbtq","2052648638040674570","","","in","","0","0","0","https://x.com/kompascom/status/2052648638040674570","23343960","kompascom"
"2051562390987374672","2026-05-05T09:31:54.000Z","90","@Xbacottetangga beruntung beliau nya seorang damkar, coba dia anggota sanusi...","2051595735054115042","","Xbacottetangga","in","","1","2","0","https://x.com/kirapras/status/2051595735054115042","1988509516619804675","kirapras"
"2051966890231447745","2026-05-06T10:06:44.000Z","0","Pernah ngebayangin dr. Gia dan dr. Tirta jadi petugas pemadam kebakaran?
Gaya boleh berbeda, tapi tujuannya sama yaitu untuk melayani dan menjaga warga tetap aman.

#drGiadrTirta #PemadamJakarta #JagaJakarta #JAKI - @dkijakarta https://t.co/r4OGqlGBcx","2051966890231447745","https://pbs.twimg.com/media/HHoNAYoa0AEPHKy.jpg","","in","","0","0","1","https://x.com/humasjakfire/status/2051966890231447745","555862521","humasjakfire"
"2053039501942141213","2026-05-09T09:08:55.000Z","389","pekerjaan yg ga ada hatersnya

✨DAMKAR✨","2053039501942141213","","","in","","9","131","21","https://x.com/unmagnetism/status/2053039501942141213","843269533930405888","unmagnetism"
"2045055383832781286","2026-04-17T08:22:53.000Z","16","izin melaporkan minn, ada mobil tukang tahu bulat terbakar tkp di jl. kenari pukul 14:30wib sudah terkondisikan oleh petugas pemadam kebakaran, terimakasih pada pihak yang sudah membantu juga kepada petugas keamanan smkn 5 yogyakarta yang berkenan menggunakan apar guna membantu https://t.co/5iOfOkwwiJ","2045055383832781286","https://pbs.twimg.com/amplify_video_thumb/2045055319890616320/img/nt7yr60K4roVCduy.jpg","","in","","0","0","0","https://x.com/merapi_uncover/status/2045055383832781286","1279804428724211712","merapi_uncover"
"2048768516824891731","2026-04-27T14:17:33.000Z","0","Dinas Pemadam Pemadam Kebakaran dan Penyelamatan (DPKP) Kota Pekanbaru mengimbau masyarakat mewaspadai ancaman kebakaran di pemukiman maupun gedung perkantoran. 

Apalagi jumlah kebakaran di Kota Pekanbaru selama hampir empat bulan ini mencapai puluhan kejadian.

#infoPKU https://t.co/UbSEHgELzQ","2048768516824891731","https://pbs.twimg.com/media/HG6wG5LagAA8h1y.jpg","","in","","0","1","1","https://x.com/infoPKU/status/2048768516824891731","168590064","infoPKU"
"2052263262209909053","2026-05-07T05:44:25.000Z","10","Sebuah video CCTV merekam kejadian seorang pemotor terjatuh saat berhenti di lampu merah Alun-Alun Kota Wonosari. Pemotor tersebut diketahui seorang petugas pemadam kebakaran. https://t.co/uPEwAPyobm","2052263262209909053","https://pbs.twimg.com/ext_tw_video_thumb/2052263230903640064/pu/img/hH3GmpzfMJ61Ptb8.jpg","","in","","0","3","2","https://x.com/Netizen_bawel/status/2052263262209909053","1586670790065655808","Netizen_bawel"
"2051466332533895308","2026-05-05T00:57:42.000Z","13","Selamat Hari Pemadam Kebakaran Sedunia

@DivHumas_Polri
@Spripim_Polri
@HumasPoldaJatim

#PolriUntukMasyarakat
#PresisiUntukIndonesia
#HumanisTegakkanHukum
#JogoJatim
#PolresBojonegoro
#poldajatim https://t.co/UEGb1N2jE9","2051466332533895308","https://pbs.twimg.com/media/HHhFwecbwAAHAiv.jpg","","in","","0","9","1","https://x.com/PIDM_Bojonegoro/status/2051466332533895308","1460426424699932673","PIDM_Bojonegoro"
"2052065651800551596","2026-05-06T16:39:11.000Z","4","Malam ini , sekitar pukul 22.30 WIB, sebuah pabrik oli di Jalan Kamal Lama, Kamal Muara, Jakarta terbakar hebat.

Saat ini tim pemadam kebakaran sedang berupaya memadamkan api.
Semoga cepat terkendali dan tidak ada korban jiwa 🙏

#kebakaran #kebakaranjakarta #jakartaupdate https://t.co/tY3JVXi39o","2052065651800551596","https://pbs.twimg.com/amplify_video_thumb/2052065551066005505/img/U1B7qgwgy5nk0E6Y.jpg","","in","","0","0","0","https://x.com/Med_Vora/status/2052065651800551596","2038590111051288576","Med_Vora"
"2052191749595091118","2026-05-07T01:00:15.000Z","24","Viral di media sosial, petugas damkar di Yogyakarta pingsan diduga akibat serangan jantung usai bertugas selama 24 jam penuh. Peristiwa ini memicu perhatian publik soal beban kerja para petugas layanan darurat.

Simak berita selengkapnya di https://t.co/KR6X4XLy2C, BeritaSatu TV, https://t.co/QECh46vVLs","2052191749595091118","https://pbs.twimg.com/amplify_video_thumb/2052191695182462976/img/19lxUigIerzvBO_-.jpg","","in","","0","4","10","https://x.com/Beritasatu/status/2052191749595091118","154102750","Beritasatu"
"2049677046226510043","2026-04-30T02:27:43.000Z","134","Petugas Pemadam #Kebakaran mengarahkan warga untuk mengevakuasi penghuni apartemen tower c apartemen Mediterania tanjung duren - Jakarta Barat, 

🎥 ims.siregar https://t.co/Y39MnMKkY7","2049677046226510043","https://pbs.twimg.com/amplify_video_thumb/2049676995223838721/img/8so2AWs-6HWFqaV9.jpg","","in","","11","0","33","https://x.com/SonoraFM92/status/2049677046226510043","180696019","SonoraFM92"
"2053292088062861359","2026-05-10T10:58:43.000Z","0","@zchuett sakit bun pake selang damkar","2053429520242495968","","zchuett","in","","0","1","0","https://x.com/phuw1ntan9/status/2053429520242495968","1665695718789758978","phuw1ntan9"
"2052647406395957630","2026-05-08T07:10:52.000Z","59","Tingkatkan Respons Darurat, Pangdam XIV /Hsn Tinjau Pelatihan Operator Damkar

#tniad
#tniprima
#bekerjaikhlas
#kodamhasanuddin
#TNIbersamarakyat https://t.co/plS4JKzW4i","2052647406395957630","https://pbs.twimg.com/ext_tw_video_thumb/2052647280357068800/pu/img/tl16rLbu8O-BBu7P.jpg","","in","","0","16","4","https://x.com/kodamhasanuddin/status/2052647406395957630","712484599591350272","kodamhasanuddin"
"2049710334001533428","2026-04-30T04:40:00.000Z","0","Kebakaran terjadi di Apartemen Mediterania Garden Residences 2, Tanjung Duren, Jakarta Barat, pada pagi hari ini, Kamis, 30 April 2026. Tim pemadam kebakaran sendiri sudah turun tangan menangani peristiwa ini.

 https://t.co/jId1x1eN33","2049710334001533428","","","in","","0","0","0","https://x.com/indozonemedia/status/2049710334001533428","350668803","indozonemedia"
"2052946124382883977","2026-05-09T02:57:52.000Z","0","Peringatan Dini Tiga Harian Wilayah Ciayumajakuning dan Sumedang (09 - 11 Mei 2026) https://t.co/wNp3IjcSaM","2052946124382883977","https://pbs.twimg.com/media/HH2HfgmbgAA7GAd.jpg","","in","","0","0","0","https://x.com/bmkgkertajati/status/2052946124382883977","987893905","bmkgkertajati"
"2051839307623932077","2026-05-06T10:31:18.000Z","2","@Nocliping_ @kol5_story Afpi isinya petinggi panjul, ojeka jg miara panjul
Gak bakal diladenin
Itu kasus damkar, klo gak rame jg gak diputus kontrak tuh si dece/epce nya","2051973070550966732","","Nocliping_","in","","0","0","0","https://x.com/anantavartula/status/2051973070550966732","1673004493217366017","anantavartula"
"2050403968136933752","2026-05-06T04:27:48.000Z","0","️️ 

️️ ️️ ️️ ️️ 𝙸𝙽𝚃𝙴𝚁𝙼𝙴𝚂𝙾
️️ ️️ ️️ ️️ 𝗦𝗔𝗡𝗗𝗜𝗪𝗔𝗥𝗔
️️ ️️ ️️ ️️ 𝘽𝙀𝙍𝙉𝙔𝘼𝙒𝘼

️️","2051881592617156622","","djelmaan","in","","0","0","0","https://x.com/djelmaan/status/2051881592617156622","2656850630","djelmaan"
"2052311535616438446","2026-05-07T08:56:14.000Z","1","PAM KIRAB BUDAYA MILANGKALA TATAR SUNDA 2026.

Full Video on YouTube :
https://t.co/zoYImJb3dy

@ditpolpp_linmas 
@satpolppjabar 
@pemkabcjr","2052311535616438446","","","in","","0","0","0","https://x.com/stpolpp_dmkrcjr/status/2052311535616438446","1745688053296123905","stpolpp_dmkrcjr"
"2051090836306473006","2026-05-04T00:05:37.000Z","1","Detik-Detik Damkar Evakuasi 8 Penumpang dari Kapal Rusak di Tengah Laut Perairan Kepulauan Seribu https://t.co/GKmvvYubDY","2051090836306473006","","","in","","0","0","0","https://x.com/KompasTV/status/2051090836306473006","71436318","KompasTV"
"2050214074114626048","2026-05-01T14:01:41.000Z","1","Dalam rangka kegiatan ulang tahun Pemadam Kebakaran Indonesia, Bayu Meghantara, Kepala Dinas Gulkarmat Provinsi DKI Jakarta turut menghadiri final National Firefighter Skill Competition (NFSC) di Kota Palembang, Sumatera Selatan. https://t.co/eamswEaLJG","2050214074114626048","https://pbs.twimg.com/amplify_video_thumb/2050213731079241728/img/IwuIGhZIDfGN-fhc.jpg","","in","","0","1","1","https://x.com/humasjakfire/status/2050214074114626048","555862521","humasjakfire"
"2046224432814035142","2026-04-20T13:48:16.000Z","3","Gedung D Ditjen Bina Pemerintahan Desa Kemendagri di Pasar Minggu Kebakaran Kebakaran melanda Gedung D Ditjen Bina Pemdes Kemendagri di Pasar Minggu, Jakarta Selatan. Sebanyak 10 unit mobil pemadam kebakaran dikerahkan memadamkan api. Kepala Pusat… https://t.co/As3Ww6FOGL https://t.co/Hjnb01ymW5","2046224432814035142","https://pbs.twimg.com/ext_tw_video_thumb/2046224176646930432/pu/img/0gFDWmrYbndR2ZKh.jpg","","in","","0","0","1","https://x.com/Bisniscom/status/2046224432814035142","118646322","Bisniscom"
"2053678356575698998","2026-05-11T03:27:30.000Z","1","Hai, lagi butuh responden utk kuisioner tentang pemadam kebakaran. 

Gak ada kriteria buat respondennya. 

Yang mau barter di komentar ya
terimakasih
https://t.co/ZtHA3ILVIU","2053678356575698998","","","in","","0","0","0","https://x.com/dpxqrt/status/2053678356575698998","1477485262066253824","dpxqrt"
"2052235167792865537","2026-05-07T03:52:47.000Z","0","Wali Kota I Gusti Ngurah Jaya Negara memimpin apel peringatan Hari Ulang Tahun (HUT) ke-76 Satuan Polisi Pamong Praja (Satpol PP), HUT ke-64 Satuan Perlindungan Masyarakat (Satlinmas), dan HUT ke-107 Pemadam Kebakaran (Damkar) 
 https://t.co/HPSquhAXO5","2052235167792865537","","","in","","0","0","0","https://x.com/nusabalicom/status/2052235167792865537","2655442453","nusabalicom"
"2053691151841190062","2026-05-11T04:21:56.000Z","0","Satuan Polisi Pamong Praja dan Pemadam Kebakaran Masyarakat Kabupaten Cianjur melaksanakan Apel Pagi dan Rereongan Sapoe Sarebu di Kantor Satuan Polisi Pamong Praja dan Pemadam Kebakaran Kabupaten Cianjur pada Senin (11/05/2026).","2053692054270796204","","stpolpp_dmkrcjr","in","","0","0","0","https://x.com/stpolpp_dmkrcjr/status/2053692054270796204","1745688053296123905","stpolpp_dmkrcjr"
"2052691937292165442","2026-05-08T10:07:49.000Z","1","Kepala Seksi Operasi Kebakaran Dinas Gulkarmat Provinsi DKI Jakarta, Agus Wijaya, S.H., M.M., menjadi salah satu pembicara dalam acara DOBRAKTALKS: Fast Isn’t Enough – Winning a World That Never Stops Changing.

#DOBRAKTalks #PemadamJakarta #JagaJakarta #JS112 - @dkijakarta https://t.co/J9JFMeUkFL","2052691937292165442","https://pbs.twimg.com/media/HHygbusbkAAzrwl.jpg","","in","","0","1","2","https://x.com/humasjakfire/status/2052691937292165442","555862521","humasjakfire"
"2050105656515186912","2026-05-01T06:50:52.000Z","1","Tingkatkan Kesiapsiagaan, Prajurit Yonif 503 Kostrad Ikuti Sosialisasi Pemadam Kebakaran https://t.co/0r1UOvnyN6","2050105656515186912","https://pbs.twimg.com/media/HHNwN35awAAuDlr.jpg","","in","","0","0","0","https://x.com/Cakra_Kostrad/status/2050105656515186912","702207679","Cakra_Kostrad"
"2044000601412165837","2026-04-14T10:31:33.000Z","7","Polres Metro Jakarta Pusat Tangkap Pelaku Curas terhadap Anggota Damkar

Jakarta – Tim gabungan Satreskrim Polres Metro Jakarta Pusat berhasil mengamankan sejumlah pelaku pencurian dengan kekerasan (curas) yang menimpa seorang anggota pemadam kebakaran dan sempat viral di media https://t.co/VgfLv5HPL5","2044000601412165837","https://pbs.twimg.com/media/HF3AkZba8AAjzW3.jpg","","in","","0","1","3","https://x.com/JakartaForum/status/2044000601412165837","290358520","JakartaForum"
"2048776682820235497","2026-04-27T14:50:00.000Z","3","Dinas Pemadam Kebakaran Kota Semarang memastikan proses hukum tetap berjalan terhadap debt collector pinjsmsn online (DC pinjol) bernama Bonefentura Soa yang membuat laporan palsu kebakaran.

""Tidak kami cabut (laporannya),"" kata Sekretaris Damkar Semarang, Ade Bhakti, kepada https://t.co/fh7blySSCt","2048776682820235497","https://pbs.twimg.com/media/HG6oDaabgAAAh7K.jpg","","in","","0","0","2","https://x.com/akuratco/status/2048776682820235497","786549338818224128","akuratco"
"2051646369967096166","2026-05-05T12:53:07.000Z","4","Kemaren wamenaker nyuruh anak muda ciptain lapangan kerja, sekarang presiden minta kampus beresin masalah sampah sama lingkungan. Universitas itu harusnya jadi pusat riset dan inovasi, bukan jadi damkar buat birokrasi pemda yang anggarannya ada tapi gak becus ngeksekusinya","2051646369967096166","","","in","","0","0","0","https://x.com/GodDamnsUs/status/2051646369967096166","1999867780724920321","GodDamnsUs"
"2053296065424896322","2026-05-10T07:09:03.000Z","1","@_BangFu Suruh diem d rumah 5 jam dlm seminggu ..itungan baget jd orang. 

Atau ikutan jalan kaki /naik sepeda .drpd ngedumel  tensi. Asam lambung

Btw kalo ada sikon emergency msh bisa kok jalur busway tembus 
misal utk ambulans  pemadam kebakaran bs lewat","2053371725354832269","","_BangFu","in","","0","0","0","https://x.com/mas_T4keda/status/2053371725354832269","1901105102574039040","mas_T4keda"
"2053069234058784866","2026-05-10T16:38:28.000Z","0","@ImminentAdi @sibambaang 🤣🤣🤣🤣  eleeeh lu sambil cari tau juga kannn...wkwkwkw 🤣🤣🤣 jadii guru yang berkualitas, bersertifikasi  menerima penghasilan diatas rata2 pegawai lain seperti penyuluh pertanian, bahkan petugas  damkar.  Klo belum, artinya dia junior, belum pengalaman. Masa mau diratakan 🤣","2053515021750305063","","ImminentAdi","in","","0","1","0","https://x.com/rommybrother/status/2053515021750305063","2308405375","rommybrother"
"2042252985825452318","2026-04-09T14:47:09.000Z","0","Kantor Pemadam Kebakaran (Damkar) Kabupaten Lamongan di Jalan Mastrip, Kelurahan Sukomulyo, Kecamatan Lamongan, disatroni maling. Sejumlah barang milik petugas, seperti handphone dan tas berisi dokumen penting, raib digondol pelaku.

https://t.co/anRh5bbGya","2042252985825452318","","","in","","0","0","0","https://x.com/kabarbaikdotco/status/2042252985825452318","1686593862897426433","kabarbaikdotco"
"2051318467366916468","2026-05-04T15:10:08.000Z","12","Breaking news Metro sport center peterongan terbakar, masih ada yang terjebak di atas. 

Informasi masuk lokasi metro sport center terbakar, menurut informasi masyarakat sekitar dugaan awal terjadi konsleting listrik, 4 sektor pemadam kebakaran + 1 rescue di luncurkan ke lokasi https://t.co/1VVSYs3kOt","2051318467366916468","https://pbs.twimg.com/ext_tw_video_thumb/2051318442066841600/pu/img/zgyMVKyI6r_Y9SOl.jpg","","in","","1","1","8","https://x.com/Jateng_Twit/status/2051318467366916468","785145642","Jateng_Twit"
"2046894996209783177","2026-04-22T10:12:51.000Z","8","Armada Damkar Terperosok ke Saluran Irigasi Saat Menuju Lokasi Kebakaran di Mulyodadi

Bantul, 17:05 WIB - Sebuah mobil pemadam kebakaran (Damkar) dilaporkan terperosok ke dalam saluran irigasi saat dalam perjalanan menuju lokasi kebakaran. Insiden tersebut terjadi di kawasan https://t.co/udevokEtE1","2046894996209783177","https://pbs.twimg.com/media/HGgIJUIbEAA60Bj.jpg","","in","","1","0","3","https://x.com/merapi_uncover/status/2046894996209783177","1279804428724211712","merapi_uncover"
"2051712885114757384","2026-05-05T17:17:25.000Z","4","Personel Pomdam IV/Dip Melaksanakan Pelatihan Pemadam kebakaran dan Pengoperasian Unit Water Tank Bersama dari Pemadam Kebakaran Kota Semarang https://t.co/0H9OIiYIdI","2051712885114757384","https://pbs.twimg.com/media/HHkl-0lbQAAX3B4.jpg","","in","","0","0","0","https://x.com/puspom_tni_ad/status/2051712885114757384","1265534748560166914","puspom_tni_ad"
"2053119914362454093","2026-05-10T10:13:48.000Z","0","@blueming_day Ini ya harus nya damkar harus ready selalu didepan istana😭","2053418218723962906","","blueming_day","in","","0","1","0","https://x.com/lilterbalik/status/2053418218723962906","1906901450015551488","lilterbalik"
"2047223506757472260","2026-04-23T07:58:14.000Z","11","Mobil pemadam kebakaran milik BPBD Kabupaten Bantul terperosok ke sawah saat hendak menuju lokasi kebakaran di Jalan Paker-Sidomulyo, Mulyodadi, Bambanglipuro, Bantul, Rabu (22/4) sore.

Kasi Humas Polres Bantul, Rita Hidayanto, mengatakan damkar melaju dari arah timur ke barat https://t.co/cCMymEmE3g","2047223506757472260","https://pbs.twimg.com/amplify_video_thumb/2047215843684282368/img/FcYZPgZLlJqZT-xJ.jpg","","in","","0","0","4","https://x.com/kumparan/status/2047223506757472260","759692754985242625","kumparan"
"2045134971279696237","2026-04-17T13:39:08.000Z","1","Ketika sarang tawon ditemukan di dalam telinga patung Liu Zongyuan di Liuzhou, Guangxi, China selatan, petugas pemadam kebakaran (damkar) menggunakan drone untuk melakukan ""pembersihan telinga"" berteknologi canggih pada patung penyair China kuno tersebut https://t.co/frpaDszLl7","2045134971279696237","https://pbs.twimg.com/amplify_video_thumb/2045134866774405121/img/pTIa2k7eMXLvs_aa.jpg","","in","","0","0","0","https://x.com/XHIndonesia/status/2045134971279696237","3271146871","XHIndonesia"
"2051961596478697792","2026-05-06T09:45:42.000Z","1","𝗗𝗲𝘁𝗶𝗸-𝗗𝗲𝘁𝗶𝗸 𝗣𝗲𝗿𝘀𝗼𝗻𝗲𝗹 𝗗𝗮𝗺𝗸𝗮𝗿 𝗣𝗶𝗻𝗴𝘀𝗮𝗻 𝗱𝗮𝗻 𝗝𝗮𝘁𝘂𝗵 𝗱𝗮𝗿𝗶 𝗠𝗼𝘁𝗼𝗿 𝗱𝗶 𝗚𝘂𝗻𝘂𝗻𝗴𝗸𝗶𝗱𝘂𝗹

Seorang pemotor yang merupakan anggota Damkarmat Gunungkidul, Rudi Indratna (56), dilaporkan pingsan saat berhenti di simpang empat DPRD https://t.co/poUwVOIK6X","2051961596478697792","https://pbs.twimg.com/amplify_video_thumb/2051961415406366720/img/wtiCHBPsoqdDvV47.jpg","","in","","0","0","0","https://x.com/garudatvnews/status/2051961596478697792","502140136","garudatvnews"
"2051490013284884737","2026-05-05T02:31:48.000Z","0","Peringatan Dini Tiga Harian Wilayah Ciayumajakuning dan Sumedang (04 - 06 Mei 2026) https://t.co/3uLOgGGNws","2051490013284884737","https://pbs.twimg.com/media/HHhbSAubwAAmYHV.jpg","","in","","0","0","0","https://x.com/bmkgkertajati/status/2051490013284884737","987893905","bmkgkertajati"
"2052207031604715904","2026-05-07T02:00:59.000Z","1","Peringatan Dini Tiga Harian Wilayah Ciayumajakuning dan Sumedang (07 - 09 Mei 2026) https://t.co/jZvteJnFqO","2052207031604715904","https://pbs.twimg.com/media/HHrnaGuacAAq7h3.jpg","","in","","0","0","0","https://x.com/bmkgkertajati/status/2052207031604715904","987893905","bmkgkertajati"
